ID,File #,Action Date,Title,Vote,Meeting Body
1727,220501.0,6/7/2022,"Ordinance appropriating a total of $793,003,901 of proceeds from revenue bonds, State of California Water Resources Control Board’s revolving loan funds (State Loan Funds) or grant funds (State Grant Funds), wastewater revenue and capacity fees for the San Francisco Public Utilities Commission (SFPUC) Wastewater Enterprise’s Capital Improvement Program for Fiscal Year (FY) 2022-2023, and placing $704,198,901 in Revenue Bonds or State Loan or Grant Funds by project on Controller’s Reserve subject to the Controller's certification of funds availability, including proceeds of indebtedness, and fo",Aye,Board of Supervisors
1728,220502.0,6/7/2022,"Ordinance authorizing the issuance and sale of tax-exempt or taxable Water Revenue Bonds and other forms of indebtedness (as described below) by the San Francisco Public Utilities Commission (SFPUC) in an aggregate principal amount not to exceed $141,418,472 to finance the costs of various capital water projects benefitting the Water Enterprise pursuant to amendments to the Charter of the City and County of San Francisco enacted by the voters on November 5, 2002, as Proposition E; authorizing the issuance of Water Revenue Refunding Bonds and the retirement of outstanding Water Enterprise Comme",Aye,Board of Supervisors
1729,220503.0,6/7/2022,"Ordinance appropriating a total of $122,471,597 of proceeds from Revenue Bonds, State of California Water Resources Control Board’s revolving loan funds (State Loan Funds) or grant funds (State Grant Funds), water revenues, and water capacity fees for the San Francisco Public Utilities Commission (SFPUC) Water Enterprise’s Capital Improvement Program for Fiscal Year (FY) 2022-2023; and de-appropriating and re-appropriating Water Capital Project appropriations of $38,331,661 in FY2022-2023; and placing $2,536,607 on Budget and Finance Committee Reserve pending a report to the Board of Superviso",Aye,Board of Supervisors
1730,220517.0,6/7/2022,"Resolution approving the first amendment to the grant agreement between Brilliant Corners and the Department of Homelessness and Supportive Housing (HSH) to administer the Flexible Housing Subsidy Pool program; increasing the grant agreement amount by $30,261,603 for a total amount not to exceed $40,161,603; extending the grant agreement term by 24 months for a total term of February 15, 2021, through June 30, 2024; and authorizing HSH to enter into amendments or modifications to the first amendment prior to its final execution by all parties that do not materially increase the obligations or",Aye,Board of Supervisors
1731,220493.0,6/7/2022,"Resolution concurring with the Controller's certification that department services previously approved can be performed by private contractor for a lower cost than similar work performed by City and County employees, for the following services: security, information and guest services, parking operations, shuttle bus services (Airport); citations, paratransit, parking meter collections, security, towing, transit shelter cleaning services (Municipal Transportation Agency); janitorial and security services (Port); and security services (Public Utilities Commission).",Aye,Board of Supervisors
1732,210877.0,6/7/2022,"Resolution authorizing the Port of San Francisco to execute a Memorandum of Understanding and accept and expend grants from the San Francisco Parks Alliance of $3,250,000 to fund the completion of certain project components of Crane Cove Park for the period of November 2021 to October 2029.",Aye,Board of Supervisors
1733,211049.0,6/7/2022,"Resolution authorizing the Recreation and Park Department to accept and expend cash and/or in-kind grants from the San Francisco Parks Alliance (SFPA) valued at up to $400,000 for restoration projects in the Japanese Tea Garden project for the project term of upon approval of Board of Supervisors until Notice of Substantial Completion.",Aye,Board of Supervisors
1734,220445.0,6/7/2022,"Resolution approving the settlement of the unlitigated claims filed by Zoom Video Communications, Inc. against the City and County of San Francisco for the City’s release of $5,929,448.66 in outstanding telephone users tax liabilities and related penalties, interest, and fees for tax periods January 1, 2014, through April 30, 2021, and Zoom Video Communications, Inc.’s payment to the City of $6,275,000 in additional telephone users taxes for said tax periods; the claims were filed on February 19, 2021, and January 18, 2022; the claims involve a refund of telephone user taxes.",Aye,Board of Supervisors
1735,220461.0,6/7/2022,Resolution initiating a landmark designation under Article 10 of the Planning Code for the intersection of Turk Street and Taylor Street situated within The Transgender Cultural District.,Aye,Board of Supervisors
1736,220553.0,6/7/2022,"Resolution approving the list of projects to be funded by Fiscal Year 2022-2023 Road Maintenance and Rehabilitation Account funds as established by California Senate Bill 1, the Road Repair and Accountability Act of 2017.",Aye,Board of Supervisors
1737,220240.0,6/7/2022,"Ordinance amending the Administrative Code to require the Police Department to create a Community Policing Plan (“CPP”) at each district police station, that, among other strategies, incorporates a foot and bike patrol deployment, and also includes a community process for eliciting input; and to require the public posting of the CPPs with a yearly update.",Aye,Board of Supervisors
1738,220281.0,6/7/2022,"Ordinance amending the Administrative Code to require the Department of Homelessness and Supportive Housing (“HSH”) to submit to the Board of Supervisors and the Mayor a plan to implement a program to provide unsheltered persons in San Francisco with access to shelter and permanent supportive housing (“Place for All Program”), including a cost estimate of implementation; requiring HSH to fully implement the Place for All Program; requiring HSH to implement a system to allow individuals experiencing homelessness to register for shelter by telephone; and affirming the Planning Department’s deter",Aye,Board of Supervisors
1739,220397.0,6/7/2022,"Resolution urging the California State Legislature to pass California State Senate Bill Nos. 929, 965, 970, 1035, 1154, 1227, 1238, and 1416, introduced by California Senator Susan Eggman, on legislation modernizing California's Behavioral Health Continuum.",Aye,Board of Supervisors
1740,220630.0,6/7/2022,"Motion appointing Norman Lynde, term ending December 1, 2023, to the SOMA Community Stabilization Fund Community Advisory Committee.",Aye,Board of Supervisors
1741,220525.0,6/7/2022,"Resolution modifying the Management District Plan for the Dogpatch and Northwest Potrero Hill Green Benefit District, to combine capital and maintenance budget categories so that the District will have greater flexibility to allocate funds; and finding that the proposed modifications will not result in a new or increased assessment.",Aye,Board of Supervisors
1742,220566.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Building Inspectors’ Association, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1743,220567.0,6/7/2022,"Ordinance adopting and implementing the decision and award of the Arbitration Board under Charter, Section A8.490-4, establishing the Memorandum of Understanding between the City and County of San Francisco and the Crafts Coalition: the Bricklayers and Allied Crafts, Local 3; Hod Carriers, Local 166; The Northern California Carpenters Regional Council, Local 22; Carpet, Linoleum and Soft Tile Workers, Local 12; Plasterers and Cement Masons, Local 300; Glaziers, Architectural Metal and Glass Workers, Local Union No. 718; International Alliance of Theatrical Stage Employees, Moving Picture Techn",Aye,Board of Supervisors
1744,220568.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the San Francisco Deputy Probation Officers’ Association, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1745,220569.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the San Francisco Deputy Sheriffs’ Association, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1746,220570.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the San Francisco District Attorney Investigators’ Association, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1747,220571.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the International Brotherhood of Electrical Workers, Local 6, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1748,220572.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and International Federation of Professional and Technical Engineers, Local 21, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1749,220573.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Laborers International Union, Local 261, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1750,220574.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Machinists Union, Local 1414, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1751,220575.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Municipal Attorneys Association, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1752,220576.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1753,220577.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Operating Engineers Local Union No. 3, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1754,220578.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Operating Engineers Local Union No. 3 Supervising Probation Officers, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1755,220579.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and San Francisco City Workers United Painters, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1756,220580.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the San Francisco Sheriffs’ Managers and Supervisors Association, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1757,220581.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and Service Employees International Union, Local 1021, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1758,220582.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the International Union of Operating Engineers Stationary Engineers, Local 39, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1759,220583.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Teamsters, Local 856 (Multi-Unit), to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1760,220584.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Teamsters, Local 856: Supervising Registered Nurses, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1761,220585.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Transport Workers Union of America, AFL-CIO, Local 200, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1762,220586.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Transport Workers Union of America, Local 250-A, Automotive Service Workers (7410), to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1763,220587.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Transport Workers Union of America, Local 250-A, Multi-Unit, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1764,220588.0,6/7/2022,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry, Local 38, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1765,220589.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Union of American Physicians and Dentists, Unit 17, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1766,220590.0,6/7/2022,"Ordinance adopting and implementing the Collective Bargaining Agreement between the City and County of San Francisco and the Union of American Physicians and Dentists, Unit 18, to be effective July 1, 2022, through June 30, 2024.",Aye,Board of Supervisors
1767,220591.0,6/7/2022,"Ordinance fixing compensation for persons employed by the City and County of San Francisco whose compensation is subject to the provisions of Section A8.409 of the Charter, in job codes not represented by an employee organization, and establishing working schedules and other terms and conditions of employment and methods of payment effective July 1, 2022.",Aye,Board of Supervisors
1768,220592.0,6/7/2022,"Ordinance adopting and implementing the Fourth Amendment to the 2018-2023 Memorandum of Understanding between the City and County of San Francisco and the San Francisco Fire Fighters Union, Local 798, Unit 2, to restore effective June 30, 2022, a deferred two percent (2%) base wage increase originally due on July 1, 2020.",Aye,Board of Supervisors
1769,220593.0,6/7/2022,"Ordinance adopting and implementing the Third Amendment to the 2018-2023 Memorandum of Understanding between the City and County of San Francisco and the San Francisco Fire Fighters Union, Local 798, Unit 1, to restore effective June 30, 2022, a deferred two percent (2%) base wage increase originally due on July 1, 2020.",Aye,Board of Supervisors
1770,220594.0,6/7/2022,"Ordinance adopting and implementing the Second Amendment to the 2018-2023 Memorandum of Understanding between the City and County of San Francisco and the San Francisco Police Officers Association, to restore effective June 30, 2022, a deferred one percent (1%) base wage increase originally due on July 1, 2020.",Aye,Board of Supervisors
1771,220595.0,6/7/2022,"Ordinance adopting and implementing the Second Amendment to the 2018-2023 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives’ Association Police, to restore effective June 30, 2022, a deferred one percent (1%) base wage increase originally due on July 1, 2020.",Aye,Board of Supervisors
1772,220596.0,6/7/2022,"Ordinance adopting and implementing the Second Amendment to the 2018-2023 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives’ Association Fire, to restore effective June 30, 2022, a deferred two percent (2%) base wage increase originally due on July 1, 2020.",Aye,Board of Supervisors
1773,220597.0,6/7/2022,"Ordinance adopting and implementing the Letter of Agreement between the City and County of San Francisco and the Committee of Interns and Residents, to be effective July 1, 2022, through June 30, 2023.",Aye,Board of Supervisors
1774,220607.0,6/7/2022,"Ordinance amending the Environment and Health Codes to implement state regulations issued under Senate Bill (SB) 1383 (2016), the Short-Lived Climate Pollutant Reduction Law, by: 1) requiring commercial edible food generators to engage in edible food recovery efforts and maintain related records; 2) requiring food service organizations and services to maintain records and report to the Department of the Environment (SFE) on edible food recovery efforts; 3) authorizing SFE to impose fines for violations of the requirements imposed on commercial edible food generators and food services organiza",Aye,Board of Supervisors
1775,220342.0,6/7/2022,"Ordinance amending the Planning Code to extend the time, from three to six years from the date of a fire, for a temporary closure of a liquor store in the North Beach Neighborhood Commercial District (NCD) as a result of the fire to not result in an abandonment of such use, and for the relocation of such use to another location in the North Beach NCD to not require a new Conditional Use permit; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan, and the eight priority policies of Planning Co",Aye,Board of Supervisors
1776,220401.0,6/7/2022,"Resolution renaming Hahn Street, between Visitacion Avenue and Sunnydale Avenue, to “Mrs. Jackson Way;” with additional post passage directives to Public Works, the Municipal Transportation Agency, and the County Surveyor.",Aye,Board of Supervisors
1777,220448.0,6/7/2022,"Resolution declaring the intention of the Board to order the vacation of 1) a portion of Griffith Street and a portion of Hudson Avenue, generally bounded by Assessor’s Parcel Block No. 4629A, Lot No. 010, a portion of Hudson Avenue at Assessor’s Parcel Block No. 4646, Lot Nos. 001, 002, and 003, a portion of Innes Avenue and a portion of Griffith Street at Assessor’s Parcel Block No. 4645, Lot No. 010, a portion of Hudson Avenue at Assessor’s Parcel Block No. 4630, Lot No. 002, and a portion of Galvez Avenue (“the Street Vacation Area”), to facilitate the development of the 900 Innes Avenue (",Aye,Board of Supervisors
1778,220648.0,6/7/2022,Resolution supporting funding for the Early College 2022 summer internship program through allowed uses for education-designated funds and expansion of Dual Enrollment for San Francisco Unified School District high school students through prior year allocations.,Aye,Board of Supervisors
1779,220651.0,6/7/2022,Motion concurring in actions taken by the Mayor in the Forty-Eighth Supplement to the Proclamation of Emergency to meet the ongoing local emergency related to the novel coronavirus COVID-19 pandemic by authorizing the Human Resources Director to temporarily modify Civil Service Rules to establish streamlined competitive examination processes for employees who have served for at least one year in an exempt status; delegating to the Human Resources Director the authority to extend the term of exempt appointments by up to one additional year for employees whose three-year appointment term will ex,Aye,Board of Supervisors
1780,220672.0,6/7/2022,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole on June 14, 2022, at 3:00 p.m., during the regular Board of Supervisors meeting, to hold a public hearing on Ordinances authorizing the Department of Public Health to award a one-time limited term grant to Baker Places, Inc. in the amount of $1,210,000 and a one-time limited term grant to Positive Resource Center in the amount of $2,010,000.",Aye,Board of Supervisors
1781,220186.0,5/24/2022,"Ordinance retroactively authorizing the Office of the District Attorney to accept and expend a grant in the amount of $1,350,000 from the State of California Board of State and Community Corrections to fund the County Resentencing Pilot Program; and amending Ordinance No. 109-21 (Annual Salary Ordinance File No. 210644 for Fiscal Years (FYs) 2021-2022 and 2022-2023) to provide for the addition of one grant-funded position in Class 8177 Attorney-Civil/Criminal (FTE 1.0) and one grant-funded position in Class 8173 Legal Assistant (FTE 1.0) in the Office of the District Attorney for the period of",Aye,Board of Supervisors
1782,220198.0,5/24/2022,"Ordinance retroactively authorizing the Department of Emergency Management, as fiscal agent for the Bay Area Urban Areas Security Initiative, to accept and expend an increase in Fiscal Year 2021 Targeted Violence and Terrorism Prevention grant funds in the amount of $60,924 for a total amount of $1,060,924 from the United States Department of Homeland Security for the period of October 1, 2021, through September 30, 2023; and amending Ordinance No. 096-21 (Annual Salary Ordinance, File No. 210642 for Fiscal Years 2021-2022 and 2022-2023) to provide for the addition of one (1) grant-funded posi",Aye,Board of Supervisors
1783,220426.0,5/24/2022,"Ordinance de-appropriating $90,000 previously appropriated to the Department of Public Health (DPH) for a drop-in center for people experiencing homelessness in the Haight and re-appropriating $90,000 to DPH for wellness checks, behavioral health outreach, and case management services for people experiencing homelessness in District 5 in Fiscal Year (FY) 2021-2022.",Aye,Board of Supervisors
1784,220287.0,5/24/2022,"Ordinance amending the Planning Code to designate 2868 Mission Street (“Mission Cultural Center for Latino Arts”), Assessor’s Parcel Block No. 6516, Lot No. 007, as a Landmark under Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
1785,220315.0,5/24/2022,"Ordinance amending the Administrative Code to require Public Works to provide the new Department of Sanitation and Streets with administrative support, including human resources, performance management, finance, budgeting, technology, emergency planning, training, and employee safety services; and amending the Campaign and Governmental Conduct Code to require Public Works Commissioners, Sanitation and Streets Commissioners, and the Director of Sanitation and Streets to file a Form 700 (Statement of Economic Interests).",Aye,Board of Supervisors
1786,220288.0,5/24/2022,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $1,352,610 from the Health Resources and Services Administration through the California Department of Public Health for participation in a program, entitled “The Children and Youth with Special Health Care Needs (CYSHCN) Innovation Grants,” for the period of February 1, 2022, through June 30, 2025.",Aye,Board of Supervisors
1787,220289.0,5/24/2022,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $500,000 from the Centers for Disease Control and Prevention through the National Association of County and City Health Officials for participation in a program, entitled “Implementing Overdose Prevention Strategies at the Local Level (IOPSLL),” for the period of January 1, 2022, through July 31, 2023.",Aye,Board of Supervisors
1788,220291.0,5/24/2022,"Resolution retroactively authorizing the Recreation and Park Department to accept and expend grant funding in the amount of $4,800,000 from the California Department of Parks and Recreation for the Buchanan Mall; approving the grant contract for the period of July 1, 2021, through June 30, 2024; and to authorize the Recreation and Park Department to enter into amendments or modifications to the Grant Contract and to execute further agreements that do not materially increase the obligations or liabilities of the City and are necessary to effectuate the purposes of the Project or this Resolution",Aye,Board of Supervisors
1789,220292.0,5/24/2022,"Resolution retroactively authorizing the Recreation and Park Department to accept and expend grant funding in the amount of $25,000,000 from the California Department of Parks and Recreation for the India Basin 900 Innes Project; approving the grant contract for the period of July 1, 2021, through June 30, 2026; and to authorize the Recreation and Park Department to enter into amendments or modifications to the Grant Agreement and to execute further agreements that do not materially increase the obligations or liabilities of the City and are necessary to effectuate the purposes of the Project",Aye,Board of Supervisors
1790,220383.0,5/24/2022,"Resolution approving Amendment No. 2 to the agreement between The Regents of the University of California and the Department of Public Health, for behavioral health services for adults and older adults, to increase the agreement by $63,722,165 for an amount not to exceed $86,533,675; to extend the term by five years, from June 30, 2022, for a total agreement term of July 1, 2018, through June 30, 2027; and to authorize the Department of Public Health to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially increase the obligat",Aye,Board of Supervisors
1791,220414.0,5/24/2022,"Resolution approving Amendment No. 1 to the agreement between Baker Places, Incorporated and the Department of Public Health (DPH) to provide mental health residential and substance use disorder services, to increase the agreement by $65,314,597 for an amount not to exceed $120,789,738; to extend the term by five years from June 30, 2022, for a total agreement term of July 1, 2018, through June 30, 2027; and to authorize DPH to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially increase the obligations or liabilities to the",Aye,Board of Supervisors
1792,220433.0,5/24/2022,"Resolution approving for purposes of Internal Revenue Code of 1986, as amended, Section 147(f) of the Issuance and Sale of Revenue Obligations by the California Enterprise Development Authority in an aggregate principal amount not to exceed $8,500,000 to refinance the acquisition, construction, installation, rehabilitation, equipping and/or furnishing of educational and related facilities to be owned and operated by The Brandeis School of San Francisco, a California nonprofit public benefit corporation.",Aye,Board of Supervisors
1793,220451.0,5/24/2022,"Resolution authorizing the Director of Property, on behalf of the Department of Public Health, to extend the term of an existing City lease with 1170 Market Street LLC, for a building located at 1170 Market Street, from June 30, 2022, for a total term of January 3, 2022, through December 31, 2022, at a base rent of $75,000 per month, for a total amount of $450,000 for six months; authorizing the Director of Property to execute documents and take certain actions in furtherance of this Resolution; as defined herein; and to authorize the Director of Property to enter into amendments or modificati",Aye,Board of Supervisors
1794,220512.0,5/24/2022,"Resolution authorizing the issuance and delivery of tax-exempt multifamily housing revenue bonds in an aggregate principal amount not to exceed $71,076,486 and of taxable multifamily housing revenue bonds in an aggregate principal amount not to exceed $18,923,514 for the purpose of providing financing for the construction of a 221-unit, affordable multifamily residential rental housing project located at 600-7th Street within the City, for a total amount not to exceed $90,000,000; approving the form of and authorizing the execution of a trust indenture providing terms and conditions of the bon",Aye,Board of Supervisors
1795,220513.0,5/24/2022,"Resolution 1) approving and authorizing the Director of Property and the Mayor’s Office of Housing and Community Development (“MOHCD”) to enter into a Ground Lease for Real Property owned by the City and located at 600-7th Street (“Property”) with Mercy Housing California 97, L.P. (“Developer”) for a lease term of 75 years and one 24-year option to extend and an annual base rent of $15,000 (“Ground Lease”) in order to construct a 100% affordable, 221-unit multifamily rental housing development affordable to very-low and low-income households, with 120 units set aside for households experiencin",Aye,Board of Supervisors
1796,220515.0,5/24/2022,"Resolution approving the second amendment to the grant agreement between Five Keys Schools and Programs and the Department of Homelessness and Supportive Housing (HSH) to provide emergency shelter operations and services at Next Door Shelter; increasing the grant amount by $22,736,236 for a total amount of $32,449,102; and extending the grant agreement term by 36 months, from June 30, 2022, for a total term of December 1, 2020, through June 30, 2025, with five one-year options to extend at the City’s sole and absolute discretion; and authorizing HSH to enter into amendments or modifications to",Aye,Board of Supervisors
1797,220333.0,5/24/2022,"Resolution approving Amendment No. 1 to the agreement between Seneca Family of Agencies dba Seneca Center and the Department of Public Health (DPH), to provide mental health outpatient and specialized mental health treatment services, to increase the agreement by $16,585,042 for an amount not to exceed $57,114,486; to extend the term by five and one half years, from June 30, 2022, for a total agreement term of July 1, 2018, through December 31, 2027; and to authorize DPH to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially",Aye,Board of Supervisors
1798,220516.0,5/24/2022,"Resolution approving the first amendment to the grant agreement between Bayview Hunters Point Foundation and the Department of Homelessness and Supportive Housing (HSH) to provide shelter operations and services at the Bayview SAFE Navigation Center; increasing the grant agreement amount by $17,152,587 for a total amount not to exceed $26,687,632; extending the grant agreement term by 36 months, for a total term of December 1, 2020, through June 30, 2025; and authorizing HSH to enter into amendments or modifications to the first amendment prior to its final execution by all parties that do not",Aye,Board of Supervisors
1799,220341.0,5/24/2022,"Ordinance amending the Administrative Code to clarify that the date a property is withdrawn under the Ellis Act is based on the latest date that any tenancy in the property is terminated; to increase the relocation payments that owners must pay to tenants when evicting under the Ellis Act; to require that an owner who returns a unit to the rental market following an Ellis Act eviction must return the entire property to the market, with exceptions for certain owner-occupied units; to clarify that paying punitive damages does not extinguish an owner’s obligation to re-offer the unit upon re-rent",Aye,Board of Supervisors
1800,220252.0,5/24/2022,"Resolution determining that premise-to-premise/person-to-person transfer of a Type-48 on-sale general public premises liquor license to Blue Ice Entertainment, LLC, doing business as Roccapulco, located at 3140 Mission Street (in District 9), will serve the public convenience or necessity of the City and County of San Francisco; and requesting that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Aye,Board of Supervisors
1801,220253.0,5/24/2022,"Resolution determining that the issuance of a person-to-person and premises-to-premises transfer of a Type-21 off-sale general beer, wine, and distilled spirits liquor license to Bear Eagle, Inc., doing business as SFGIFTBASKETS.COM, located at 2 Embarcadero Center, Suite R-2105 (District 3), will serve the public convenience or necessity of the City and County of San Francisco.",Aye,Board of Supervisors
1802,220415.0,5/24/2022,"Resolution approving Amendment No. 1 to the agreement between Health Right 360 and the Department of Public Health (DPH), to provide residential substance use disorder and mental health outpatient services, to increase the agreement by $79,865,964 for an amount not to exceed $163,930,879; to extend the term by three years from June 30, 2022, for a total agreement term of July 1, 2018, through June 30, 2025; and to authorize DPH to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially increase the obligations or liabilities to",Aye,Board of Supervisors
1803,220416.0,5/24/2022,"Resolution approving Amendment No. 1 to the agreement between Felton Institute and the Department of Public Health (DPH), to provide behavioral health services for children and families, to increase the agreement by $41,072,068 for an amount not to exceed $77,605,232; to extend the term by five years from June 30, 2022, for a total agreement term of July 1, 2018, through June 30, 2027; and to authorize DPH to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially increase the obligations or liabilities to the City and are neces",Aye,Board of Supervisors
1804,220417.0,5/24/2022,"Resolution approving Mental Health Plan Agreement Amendment No. 17-94609 A01, between Department of Public Health (DPH), Community Behavioral Health Services and the California Department of Health Care Services, for the San Francisco Mental Health Plan, to update the terms and conditions reflecting changes that memorialize federal parity regulations, in the amount of $0 for the term of July 1, 2017, through June 30, 2022, to commence following approval by the Board of Supervisors; and to authorize DPH to enter into amendments or modifications to the agreement prior to its final execution by a",Aye,Board of Supervisors
1805,220418.0,5/24/2022,"Resolution approving Amendment No. 1 to the agreement between Addiction, Research & Treatment, Inc. dba BAART and the Department of Public Health (DPH), to provide opioid dependent substance abuse treatment and education services, to increase the agreement by $62,331,105 for an amount not to exceed $98,283,105; to extend the term by five years from June 30, 2022, for a total agreement term of July 1, 2018, through June 30, 2027, with one one-year option to extend at the City’s sole and absolute discretion; and to authorize DPH to enter into amendments or modifications to the contract prior to",Aye,Board of Supervisors
1806,220248.0,5/24/2022,"Resolution changing the street name of Sonora Lane, between O’Farrell Street and Terra Anza Avenue, in the Anza Vista neighborhood, to “Vicha Ratanapakdee Way.”",Aye,Board of Supervisors
1807,220550.0,5/24/2022,"Resolution initiating an amendment to the landmark designation of 429-431 Castro Street (aka Castro Theatre), Assessor’s Parcel Block No. 3582, Lot No. 085, under Article 10 of the Planning Code.",Aye,Board of Supervisors
1808,220393.0,5/24/2022,"Ordinance amending the Administrative Code to extend the expiration date of the Shelter Monitoring Committee from July 1, 2022, to July 1, 2027.",Aye,Board of Supervisors
1809,220167.0,5/24/2022,"Motion appointing Fady Zoubi, term ending July 2, 2024, to the Public Works Commission.",Aye,Board of Supervisors
1810,220489.0,5/24/2022,"Motion approving City Controller Ben Rosenfield's nomination for the appointment of Lauren Post to the Public Works Commission, for a term ending July 2, 2024.",Aye,Board of Supervisors
1811,220559.0,5/24/2022,"Motion approving City Controller Ben Rosenfield’s nomination for the appointment of Christopher Simi to the Sanitation and Streets Commission, for a term ending July 1, 2026.",Aye,Board of Supervisors
1812,200777.0,5/24/2022,"Hearing of the Board of Supervisors sitting as a Committee of the Whole on May 21, 2024, at 3:00 p.m., for the Members of the Board of Supervisors to hear and receive updates on the progress and implementation status of the Unites States Department of Justice recommendations regarding reforms within the Police Department; scheduled pursuant to Motion No. M20-125, approved on September 15, 2020.",Aye,Board of Supervisors
1813,220442.0,5/24/2022,"Resolution confirming report of delinquent charges for overdue Administrative Civil Penalties and recovery of costs for violations of Health Code, Article 21, the unauthorized releases of hazardous material(s), observed at Assessor’s Parcel Block No. 0798, Lot No. 031 (930 Grove Street), submitted by the Director of Public Health, as modified to the date of adoption of this Resolution, and creating special assessments and liens based thereon.",Aye,Board of Supervisors
1814,220421.0,5/24/2022,"Resolution approving report of assessment costs submitted by the Director of Public Works for inspection and/or repair of blighted properties ordered to be performed by said Director pursuant to Administrative Code, Chapter 80, the costs thereof having been paid for out of a blight abatement fund.",Aye,Board of Supervisors
