ID,Action Date,Title,Vote,Meeting Body,File #
8120,7/28/2020,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $660,557.24 from the California Department of Public Health for participation in a program, entitled “Disease Prevention and Control Local Infrastructure Funds,” for the period of February 1, 2020, through June 30, 2023.",Aye,Board of Supervisors,200736
8121,7/28/2020,"Resolution authorizing the Mayor’s Office of Housing and Community Development, on behalf of the City and County of San Francisco, to execute a grant application, as defined herein, under the Department of Housing and Community Development’s Local Housing Trust Fund Program for an amount not to exceed $5,000,000.",Aye,Board of Supervisors,200737
8122,7/28/2020,"Resolution declaring an emergency under Administrative Code, Section 6.60, and Administrative Code, Chapter 21, relating to the May 23, 2020, fire at Pier 45; approving emergency contracts entered into by the Port of San Francisco in accordance with Administrative Code, Section 6.60, and Administrative Code, Chapter 21; and directing the Port of San Francisco to take all necessary and appropriate measures to perform repair work to Pier 45 in the most expeditious manner.",Aye,Board of Supervisors,200772
8123,7/28/2020,Motion affirming the determination by the Planning Department that the proposed project at 2651-2653 Octavia Street is categorically exempt from further environmental review.,Aye,Board of Supervisors,200285
8124,7/28/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 2651-2653 Octavia Street is categorically exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye,Board of Supervisors,200286
8125,7/28/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project at 2651-2653 Octavia Street is categorically exempt from further environmental review.,Aye,Board of Supervisors,200287
8126,7/28/2020,"Hearing of persons interested in or objecting to the determination of exemption from environmental review under the California Environmental Quality Act issued as a Categorical Exemption by the Planning Department on February 12, 2019, for the proposed project at 1846 Grove Street, Assessor’s Parcel Block No. 1187, Lot No. 003H; for the construction of four two-story single-family dwelling units on a vacant lot within an RH-2 (Residential, House - Two Family) and RH-3 (Residential, House - Three Family) Zoning District and a 40-X Height and Bulk District. (District 5) (Appellant: Brian Kingan)",Aye,Board of Supervisors,200746
8127,7/28/2020,"Hearing of persons interested in or objecting to the certification of Conditional Use Authorization pursuant to Planning Code, Sections 207, 209.1, and 303, for a proposed project at 1846 Grove Street, Assessor’s Parcel Block No. 1187, Lot No. 003H, identified in Planning Case No. 2018-011441CUA, issued by the Planning Commission by Motion No. 20681, dated April 9, 2020, for residential density of one unit per 1,500 square feet of lot area to permit the construction of four two-story single-family dwelling units on a vacant lot within an RH-2 (Residential, House - Two Family) and RH-3 (Residen",Aye,Board of Supervisors,200750
8128,7/28/2020,Motion affirming the determination by the Planning Department that the proposed project at 1846 Grove Street is categorically exempt from further environmental review.,Aye,Board of Supervisors,200747
8129,7/28/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 1846 Grove Street is categorically exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye,Board of Supervisors,200748
8130,7/28/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project 1846 Grove Street is categorically exempt from further environmental review.,Aye,Board of Supervisors,200749
8131,7/28/2020,"Motion approving the decision of the Planning Commission by its Motion No. 20681, approving a Conditional Use Authorization, identified as Planning Case No. 2018-011441CUA, for a proposed project located at 1846 Grove Street; and making environmental findings, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors,200751
8132,7/28/2020,"Motion conditionally disapproving the decision of the Planning Commission by its Motion No. 20681, approving a Conditional Use Authorization, identified as Planning Case No. 2018-011441CUA, for a proposed project at 1846 Grove Street; and conditionally approving a Conditional Use Authorization for the same Planning Case and property with different conditions, subject to the adoption of written findings by the Board in support of this determination.",Aye,Board of Supervisors,200752
8133,7/28/2020,"Motion directing the Clerk of the Board to prepare findings in support of the Board of Supervisors' disapproval of the proposed Conditional Use Authorization, identified as Planning Case No. 2018-011441CUA, for a proposed project at 1846 Grove Street.",Aye,Board of Supervisors,200753
8134,7/28/2020,"Ordinance amending the Planning Code to provide that in the Mission Area Plan portion of the Urban Mixed Use District all office uses not in a landmark building are prohibited, except that a Professional Service, Financial Service, or Medical Service is allowed as a conditional use on the ground floor when primarily open to the general public on a client-oriented basis; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1; and adoptin",Aye,Board of Supervisors,200143
8135,7/28/2020,"Ordinance amending the Planning Code to allow in the Mission Street Neighborhood Commercial Transit District the continuance of a nonconforming parking lot that is on the site of a designated City landmark; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye,Board of Supervisors,200421
8136,7/28/2020,"Resolution initiating a landmark designation under Article 10 of the Planning Code for the History of Medicine in California frescoes at the University of California San Francisco, Parnassus Campus, painted by Jewish artist Bernard Zakheim.",Aye,Board of Supervisors,200677
8137,7/28/2020,Ordinance amending the Administrative Code to introduce standards and goals for food purchasing by the Department of Public Health and Sheriff’s Department in hospitals and jails.,Aye,Board of Supervisors,200244
8138,7/28/2020,"Motion ordering an Ordinance to be submitted to the voters at an election to be held on November 3, 2020, authorizing the City and County of San Francisco (City) to own, develop, construct, acquire, or rehabilitate up to 10,000 affordable rental units in the City under Article 34 of the California Constitution.",Aye,Board of Supervisors,200647
8139,7/28/2020,"Resolution urging the United States Congress to pass the Real Economic Support that Acknowledges Unique Restaurant Assistance Needed to Survive Act, or Restaurants Act, establishing the $120B Independent Restaurant Revitalization Fund to support the struggling restaurant industry.",Aye,Board of Supervisors,200789
8140,7/28/2020,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole on July 28, 2020, at 3:00 p.m., to hold a public hearing to consider a Resolution approving submission of sales tax to support Caltrain service; at an election to be held on November 3, 2020.",Aye,Board of Supervisors,200791
8141,7/28/2020,"Motion concurring in actions taken by the Mayor in the Twenty-Second Supplement to the Proclamation of Emergency, released on July 15, 2020, to meet the ongoing local emergency related to the novel coronavirus COVID-19 pandemic.",Aye,Board of Supervisors,200794
8142,7/28/2020,"Resolution supporting California State Assembly Bill No. 310, authored by Assembly Member Miguel Santiago and co-authored by Assembly Members David Chiu, Buffy Wicks, Ash Kalra, Lorena Gonzalez, and Mike Gipson, and Senators Ben Hueso, Lena Gonzalez, and Scott Weiner, to restructure the Infrastructure and Economic Development Bank as a depository public state bank to aid in recovery efforts related to COVID-19 and the subsequent economic recession.",Aye,Board of Supervisors,200788
8143,7/28/2020,"Resolution celebrating the 30th Anniversary of the American with Disabilities Act, recognizing July as Disability Pride Month in the City and County of San Francisco in perpetuity, and urging continued commitment to expanding accessibility and empowering the civil rights of people with disabilities.",Aye,Board of Supervisors,200798
8144,7/28/2020,"Motion authorizing preparation of written Proponent ballot arguments and rebuttal ballot arguments for submittal to the voters for the November 3, 2020, Consolidated General Election.",Aye,Board of Supervisors,200795
8145,7/28/2020,"Motion authorizing preparation of written Proponent ballot arguments and rebuttal ballot arguments for submittal to the voters for the November 3, 2020, Consolidated General Election.",Aye,Board of Supervisors,200795
8146,7/28/2020,"Resolution conditionally approving submission of one-eighth of one percent (0.125%) retail transactions and use tax for Caltrain or its successor agency to use to support its immediate and long-term operational and capital costs, at an election to be held on November 3, 2020; and affirming the San Francisco Municipal Transportation Agency’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors,200793
8147,7/28/2020,"Resolution conditionally approving submission of one-eighth of one percent (0.125%) retail transactions and use tax for Caltrain or its successor agency to use to support its immediate and long-term operational and capital costs, at an election to be held on November 3, 2020; and affirming the San Francisco Municipal Transportation Agency’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors,200793
8148,7/27/2020,"Ordinance amending the Planning Code to allow Arts Activities, and Social Service or Philanthropic Facilities, and COVID-19 Recovery Activities as a temporary use in vacant ground-floor commercial space; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,200215
8149,7/27/2020,"Ordinance amending the Planning Code to expedite the Conditional Use authorization review and approval process and reduce the application fee for certain uses of commercial space; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,200214
8150,7/27/2020,"Ordinance amending the Planning Code to allow extra height, exceeding otherwise applicable height limitations, for 100% Affordable Housing and Educator Housing projects, and to allow such projects to be constructed on parcels greater than 8,000 square feet or which contain only surface parking lots and do not demolish any existing buildings; making findings that the Ordinance furthers the purpose of Planning Code, Section 206.9; making findings under the California Environmental Quality Act, findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sectio",Aye,Land Use and Transportation Committee,200213
8151,7/27/2020,"Hearing on the City’s housing affordability and housing stability needs, and relevant reports, such as the Jobs-Housing Fit, Housing Balance, Housing Inventory and Housing Pipeline reports; and requesting for the Planning Department to report.",Aye,Land Use and Transportation Committee,200630
8152,7/27/2020,"Ordinance amending the Planning Code to provide an exception from density limit calculations for all affordable units in projects not seeking and receiving a density bonus, permit the legalization of all unauthorized dwelling units notwithstanding a history of no-fault evictions if the applicant demonstrates compliance with the requirements of specified sections of the Rent Ordinance, and principally permit residential care facilities for seven or more persons in all RH (Residential, House) zoning districts; affirming the Planning Department’s determination under the California Environmental Q",Aye,Land Use and Transportation Committee,190757
8153,7/27/2020,"Ordinance amending the General Plan to revise the Balboa Park Station Area Plan, the Recreation and Open Space Element, and the Land Use Index, to reflect the Balboa Reservoir Project; amending the Housing Element in regard to the design of housing for families with children; adopting findings under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and making public necessity, convenience, and general welfare findings under Planning Code, Section 340.",Aye,Land Use and Transportation Committee,200635
8154,7/27/2020,"Ordinance amending the Planning Code and Zoning Map to create the Balboa Reservoir Special Use District and rezone the Balboa Reservoir west basin project site generally bounded by the City College of San Francisco Ocean Campus to the east, Archbishop Riordan High School to the north, the Westwood Park neighborhood to the west, and a San Francisco Public Utilities Commission parcel containing a water pipeline running parallel to a mixed-use multifamily residential development along Ocean Avenue to the south; adopting findings under the California Environmental Quality Act; making findings of c",Aye,Land Use and Transportation Committee,200422
8155,7/27/2020,"Resolution receiving and approving the bi-annual Housing Balance Report No. 10, dated April 1, 2020, submitted as required by Planning Code, Section 103.",Aye,Land Use and Transportation Committee,200270
8156,7/27/2020,"Ordinance amending the Planning Code to expedite the Conditional Use authorization review and approval process and reduce the application fee for certain uses of commercial space; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,200214
8157,7/21/2020,"Ordinance amending the Planning Code to allow the consolidation or merger of groundfloor storefronts in the North Beach Special Use District for an existing Public Facility for San Francisco Police Department functions or auxiliary space associated with such use; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Board of Supervisors,200114
8158,7/21/2020,"Ordinance appropriating $140,000,000 of proceeds from the General Obligation Bonds Transportation and Road Improvements, 2014 - Series 2020B Series to the Municipal Transportation Agency for street and transit projects in FY2020-2021; requiring a report to the Board of Supervisors, and placing these funds on the Controller’s Reserve pending receipt of proceeds of indebtedness.",Aye,Board of Supervisors,200516
8159,7/21/2020,"Ordinance authorizing settlement of the lawsuit filed by Margaret Hardgrave against the City and County of San Francisco for $75,000; the lawsuit was filed on November 14, 2018, in San Francisco Superior, Case No. CGC-18-571308; entitled Margaret Hardgrave v. Ramallah Club, Incorporated, et al.; the lawsuit involves alleged personal injury on a City sidewalk.",Aye,Board of Supervisors,200538
8160,7/21/2020,"Ordinance authorizing partial settlement of the lawsuit filed by Square, Inc. against the City and County of San Francisco for $7,017,894.75; the lawsuit was filed on September 6, 2019, in San Francisco County Superior Court, Case No. CGC-19-579061; entitled Square, Inc. v. City and County of San Francisco et al.; the lawsuit involves a claim for a refund of gross receipts taxes paid to the City and County of San Francisco; other material terms of the settlement are: (1) the partial resolution of all claims for refund of gross receipts taxes, payroll expense taxes, and business registration fe",Aye,Board of Supervisors,200539
8161,7/21/2020,"Ordinance authorizing settlement of three consolidated lawsuits filed by the plaintiffs Nicolas Adelman a.k.a. Nicholas Addleman; Patrick Alba-Crocker; Michael Alexis; Jesse Ali; Akai Allen Sr.; Dontae Allen; Jaun-Carlos Alvarez; Andre Alverty; Lawrence Anderson; David Archer; Jamar Babers; Christopher Bailey; Ryan Baker; Tyrell Baldwin; De’lon Barker a.k.a. Delon Barker; Joseph Barnett; Khalid Barrow; Jason Edward Bell; Harry Benton; Deshawn Blake; Edward Blanche III; Tommy Boggs; Michael Boyle; Elijah Brandon; Michael Brown, individually and on behalf of the class; Richard Terron Brown; Ty-R",Aye,Board of Supervisors,200540
8162,7/21/2020,"Ordinance authorizing settlement of the lawsuit filed by Sandra Hernandez, Clarisse Hernandez, Diego Hernandez, and David Hernandez against the City and County of San Francisco for $214,000; the lawsuit was filed on June 7, 2017, in San Francisco Superior Court, Case No. CGC-17-559385; entitled Sandra Hernandez, et al. v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from collision with City vehicle.",Aye,Board of Supervisors,200560
8163,7/21/2020,Ordinance amending the Administrative Code to prohibit the City from entering into an agreement to provide goods or services to incarcerated persons of a jail facility that allows the City to collect some or all of the revenue paid for those goods or services.,Aye,Board of Supervisors,200577
8164,7/21/2020,"Ordinance calling and providing for a special election to be held in the City and County of San Francisco on Tuesday, November 3, 2020, for the purpose of submitting to San Francisco voters a proposition to incur bonded indebtedness of not-to-exceed $487,500,000 to finance the acquisition or improvement of real property, including: facilities to house and/or deliver services for persons experiencing mental health challenges, substance use disorder, and/or homelessness; parks, open space, and recreation facilities, including green and climate resilient infrastructure; and streets, curb ramps, s",Aye,Board of Supervisors,200478
8165,7/21/2020,"Charter Amendment (Fourth Draft) to amend the Charter of the City and County of San Francisco to: 1) create the Office of the Public Advocate; 2) set the Public Advocate’s powers and duties; 3) authorize the Public Advocate to review the administration of City programs and services, including programs for transmitting information to the public and departments’ customer service plans, and to receive, investigate, and attempt to resolve complaints regarding City services and programs; 4) authorize the Public Advocate to receive and investigate specified whistleblower complaints; and 5) provide",Aye,Board of Supervisors,200509
8166,7/21/2020,Charter Amendment (Fourth Draft) to amend the Charter of the City and County of San Francisco to create the Department of Sanitation and Streets to succeed to specific duties currently performed by the Department of Public Works; to create a Sanitation and Streets Commission to oversee the Department of Sanitation and Streets; to create a Public Works Commission to oversee the Department of Public Works; and to require an annual performance audit and cost and waste analysis for both departments; and affirming the Planning Department’s determination under the California Environmental Quality Ac,Aye,Board of Supervisors,200510
8167,7/21/2020,"Ordinance approving an amendment to the Redevelopment Plan for the Mission Bay South Redevelopment Project, which modifies the land use designation for certain property in Blocks 29-32 (also known as the site of Chase Center) to add hotel and residential as permitted uses, increases the total leasable square feet of retail space permitted on this property, increases the number of hotels and hotel rooms in the plan area, and authorizes certain dwelling units to be built on certain property in the plan area; directing the Clerk of the Board of Supervisors to transmit a copy of this Ordinance upo",Aye,Board of Supervisors,200575
8168,7/21/2020,Motion affirming the determination by the Planning Department that the proposed project at 743 Vermont Street is categorically exempt from further environmental review.,Aye,Board of Supervisors,200161
8169,7/21/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 743 Vermont Street is categorically exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye,Board of Supervisors,200162
8170,7/21/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project at 743 Vermont Street is categorically exempt from further environmental review.,Aye,Board of Supervisors,200163
8171,7/21/2020,"Charter Amendment (Third Draft) to amend the Charter of the City and County of San Francisco to create the Sheriff’s Department Oversight Board to advise and report findings and recommendations to the Sheriff and the Board of Supervisors regarding Sheriff’s Department operations; to create the Sheriff’s Department Office of Inspector General, under the direction of an Inspector General appointed by the Oversight Board, to investigate complaints of non-criminal misconduct by employees and contractors of the Sheriff’s Department and in-custody deaths, develop policy recommendations for the Sheri",Aye,Board of Supervisors,200514
8172,7/21/2020,"Charter Amendment (Second Draft) to amend the Charter of the City and County of San Francisco to remove the minimum police staffing requirement, to require the Police Department to submit a report and recommendation regarding police staffing levels to the Police Commission every two years, and to require the Police Commission to consider the report and recommendation when approving the department’s proposed budget; at an election to be held on November 3, 2020.",Aye,Board of Supervisors,200515
8173,7/21/2020,"Ordinance retroactively authorizing the Department of Emergency Management, as a fiscal agent for the Bay Area Urban Areas Security Initiative, to accept and expend a grant in the amount of $2,000,000 from the United States Department of Homeland Security for the Securing the Cities Grant Program for the period of March 4, 2020, through October 30, 2020; and amending Ordinance No. 170-19 (Annual Salary Ordinance, File No. 190620 for FYs 2019-2020 and 2020-2021) to provide for the addition of four grant-funded positions, one each in Class 0932 Manager IV (FTE 1.0), Class 0931 Manager III (FTE 1",Aye,Board of Supervisors,200608
8174,7/21/2020,Resolution amending the City’s ten-year capital expenditure plan for FYs 2020-2029 to amend the proposed Government Obligation bond program.,Aye,Board of Supervisors,200487
8175,7/21/2020,"Resolution approving Modification No. 1 to Contract No. 50178, General Airport Security Services, with Covenant Aviation Security, LLC, to increase the contract amount by $6,285,254 for a new contract amount not to exceed $11,785,254 and extending the term through June 30, 2022, pursuant to Charter, Section 9.118(b).",Aye,Board of Supervisors,200603
8176,7/21/2020,"Resolution approving Modification No. 2 to Airport Contract No. 50030.01, Vanderlande Industries Inc., to increase the contract amount by $2,953,956 for a new not to exceed contract amount of $12,747,831 to operate, maintain, and repair Airport-owned passenger boarding bridges and baggage handling systems in the domestic terminals; and to exercise the final one-year option to extend the term from October 1, 2020, through September 30, 2021, pursuant to Charter, Section 9.118(b).",Aye,Board of Supervisors,200667
8177,7/21/2020,"Resolution retroactively approving Modification No. 3 to the Professional Services Agreement, Contract No. 50052, between Hallmark Aviation Services, L.P., and the City and County of San Francisco, acting by and through its Airport Commission, for Airport Information and Guest Assistance Services, extending the term for two years, to commence on July 1, 2020, through June 30, 2022, to increase the contract amount by $13,758,746 for a new total contract not to exceed amount of $41,111,970.",Aye,Board of Supervisors,200668
8178,7/21/2020,"Resolution approving Modification No. 1 to Contract No. 50178, General Airport Security Services, with Covenant Aviation Security, LLC, to increase the contract amount by $6,285,254 for a new contract amount not to exceed $11,785,254 and extending the term through June 30, 2022, pursuant to Charter, Section 9.118(b).",Aye,Board of Supervisors,200603
8179,7/21/2020,"Resolution approving and authorizing the Director of Property, on behalf of the City’s Department of Public Health, to lease real property located at 333 Valencia Street, for an initial term of fifteen years anticipated to commence on February 16, 2021, from 333 Valencia Owner LLC, at a base rent of $2,209,239 per year with 3% annual increases; authorizing the Director of Property to execute documents, make certain modifications and take certain actions in furtherance of the Lease and this Resolution, as defined herein; finding the proposed transaction is in conformance with the General Plan,",Aye,Board of Supervisors,200604
8180,7/21/2020,"Resolution approving and authorizing the Director of Property, on behalf of the City’s Department of Public Health, to lease real property located at 333 Valencia Street, for an initial term of fifteen years anticipated to commence on February 16, 2021, from 333 Valencia Owner LLC, at a base rent of $2,209,239 per year with 3% annual increases; authorizing the Director of Property to execute documents, make certain modifications and take certain actions in furtherance of the Lease and this Resolution, as defined herein; finding the proposed transaction is in conformance with the General Plan,",Aye,Board of Supervisors,200604
8181,7/21/2020,"Resolution approving Amendment No. 6 to Contract CS-155-2 Architectural and Engineering Services for the Final Design and Construction of the Central Subway Project with Central Subway Design Group to increase the contract amount by $6,879,086 for Amendment No. 6 for additional work necessary to provide design support services through completion of Central Subway Project, for a total amended contract amount not to exceed $54,779,692 with no change to the term of 12 years to expire on April 4, 2022.",Aye,Board of Supervisors,200670
8182,7/21/2020,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $30,000,000 to finance the acquisition and rehabilitation of the San Cristina apartments at 1000 Market Street; authorizing and",Aye,Board of Supervisors,200675
8183,7/21/2020,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $40,000,000 for 1204 Mason Street, 777 Broadway, and 1525-1529 Grant Avenue (Throughline Apartments); authorizing and directing",Aye,Board of Supervisors,200676
8184,7/21/2020,"Resolution approving, for purposes of the Internal Revenue Code of 1986, as amended, the issuance and sale of tax-exempt residential mortgage revenue bonds by the City and County of San Francisco (the “City”) in an aggregate principal amount not to exceed $75,000,000 to finance the development of a 137-unit affordable rental housing development located in the City at 4840 Mission Street (the “Project”); and ratifying and approving any action heretofore taken in connection with the Project, as defined herein, and the Application, as defined herein.",Aye,Board of Supervisors,200703
8185,7/21/2020,"Resolution authorizing the Mayor’s Office of Housing and Community Development, on behalf of the City and County of San Francisco, to execute a grant application, as defined herein, under the California Department of Housing and Community Development’s Permanent Local Housing Allocation Program for funding in the amount of $52,308,210.",Aye,Board of Supervisors,200704
8186,7/21/2020,"Resolution retroactively approving a grant agreement between the City and County of San Francisco and Tenderloin Housing Clinic for master lease and support services permanent housing to formerly homeless adults in 1,566 units, including 594 units for County Adult Assistance Programs tenants, for a term of July 1, 2020, through February 29, 2024, for a total amount not to exceed $89,400,486.",Aye,Board of Supervisors,200705
8187,7/21/2020,"Resolution authorizing the San Francisco Unified School District to issue and sell on its own behalf its general obligation bonds, Election of 2016, Series B in an aggregate principal amount not to exceed $280,000,000 without further action of the City and County of San Francisco.",Aye,Board of Supervisors,200707
8188,7/21/2020,Ordinance approving Health Service System plans and contribution rates for calendar year 2021.,Aye,Board of Supervisors,200674
8189,7/21/2020,"Ordinance amending the Public Works Code to authorize the Public Works Director to impose administrative penalties and fines for illegal dumping, provide for additional enforcement remedies for illegal dumping, expand the definition of illegal dumping to address electronic waste and hazardous waste, and clarify that each act of illegal dumping constitutes a separate violation subject to abatement or enforcement actions; amending the Police Code to provide procedures for assessment and collection of administrative penalties for illegal dumping; and affirming the Planning Department’s determinat",Aye,Board of Supervisors,191283
8190,7/21/2020,"Ordinance amending the Health Code to require the Director of Health to adopt minimum health and safety standards governing the operation of commercial adult sex venues, but prohibiting the Director from adopting standards that require monitoring of patrons’ sexual activities, or that regulate doors or mandate unlocked doors in areas where sexual activity may occur.",Aye,Board of Supervisors,200141
8191,7/21/2020,"Resolution condemning the increase of racial profiling and discrimination harassment from private businesses and individuals who profile people of color for suspicion of crime or denial of service based on the individual’s race, age, ethnicity, language, gender, sexual orientation, immigration status, and national origin.",Aye,Board of Supervisors,190799
8192,7/21/2020,"Charter Amendment (Second Draft) to amend the Charter of the City and County of San Francisco to provide that future annual adjustments in baseline funding for the following Charter-mandated funds will not take into account certain changes in City revenue resulting from voter-approved business taxes on the November 3, 2020 ballot: the Municipal Transportation Fund, the Park, Recreation and Open Space Fund, the Children and Youth Fund, the Library Preservation Fund, the Housing Trust Fund, the Public Education Enrichment Fund, the Dignity Fund, and the Street Tree Maintenance Fund; an Initiativ",Aye,Board of Supervisors,200648
8193,7/21/2020,"Resolution determining that the issuance of a Type-42 on-sale beer and wine public premises liquor license to The Nobody Inn, LLC, doing business as The Nobody Inn, located at 620 Post Street (District 3), will serve the public convenience or necessity of the City and County of San Francisco; and requesting that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Aye,Board of Supervisors,200499
8194,7/21/2020,"Resolution approving for purposes of Internal Revenue Code, Section 147(f), the Issuance and Sale of Revenue Obligations by the California Enterprise Development Authority in an aggregate principal amount not to exceed $25,000,000 to finance or refinance the acquisition, construction, renovation, rehabilitation, improvement and/or equipping of educational and related facilities to be owned and operated by San Francisco Waldorf School Association, a California nonprofit public benefit corporation.",Aye,Board of Supervisors,200684
8195,7/21/2020,"Ordinance amending the General Plan to amend the Market and Octavia Area Plan; making conforming amendments to the Arts Element and the Housing Element; and making environmental findings, including adopting a statement of overriding considerations, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section, 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Board of Supervisors,200557
8196,7/21/2020,"Ordinance amending the Planning Code to amend the Van Ness and Market Downtown Residential Special Use District, to encourage additional housing and uses that support neighborhood residents and businesses, and to give effect to amendments to the Market and Octavia Area Plan; amending Planning Code, Sections 145.4, 151.1, 155, 207.6, 249.33, 260, 261.1, 263.19, 270, 270.2, 309, 341.5, 401, 411A.5, 416.3, 421.5, 424.1, 424.3, 424.4, and 424.5; adding new Planning Code, Section 425, to create the Van Ness and Market Community Facilities Fee and Fund; and making environmental findings, including a",Aye,Board of Supervisors,200559
8197,7/21/2020,"Ordinance amending the Zoning Map of the Planning Code to amend the boundaries of the Van Ness and Market Residential Special Use District, and making other amendments to the Height and Bulk District Maps and Zoning Use District Maps consistent with amendments to the Market and Octavia Area Plan, encompassing an area generally bounded by Haight Street from Octavia Boulevard to Gough Street, Gough Street from Haight Street to Page Street, Franklin Street from Page Street to Fell Street, Fell Street from Franklin Street to Van Ness Avenue, Van Ness Avenue from Fell Street to Hayes Street, Hayes",Aye,Board of Supervisors,200556
8198,7/21/2020,"Motion approving Final Map 8930, a six residential unit condominium project, located at 471-23rd Avenue, being a subdivision of Assessor’s Parcel Block No. 1521, Lot No. 013; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors,200015
8199,7/21/2020,"Resolution affirming a commitment from the Board to racial and economic equity in the City budget in terms of revenue generation, and in support of California State Senate Bill No. 555, authored by Senator Holly Mitchell and co-authored by Assembly Members Jose Medina and Buffy Wicks, to reduce rates and fees associated with county jail communications and commissary services to reduce the financial burden on incarcerated people and their families.",Aye,Board of Supervisors,200769
8200,7/21/2020,Resolution promoting medical and scientific collaboration between the City and County of San Francisco and Cuba to address the COVID-19 pandemic and urging the United States Congress to remove restrictions on collaboration by suspending economic and travel sanctions against Cuba.,Aye,Board of Supervisors,200773
8201,7/21/2020,"Resolution urging the California State Legislature and the Governor to recognize that, due to the COVID-19 crisis impact on municipal budgets, they should immediately overturn Assembly Bill No. 1838 that was passed in 2018, and give California counties back their right to improve public health and raise revenue by disincentivizing consumption of soda and other sugary beverages.",Aye,Board of Supervisors,200778
8202,7/21/2020,"Ordinance amending the Planning Code to allow the consolidation or merger of groundfloor storefronts in the North Beach Special Use District for an existing Public Facility for San Francisco Police Department functions or auxiliary space associated with such use; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Board of Supervisors,200114
8203,7/21/2020,"Resolution urging the Planning Department and Office of Community Investment and Infrastructure with the partnership of additional agencies, to undertake a full assessment of the Mission Bay Project and draft a Community Realm Plan by 2022.",Aye,Board of Supervisors,200770
8204,7/21/2020,"Resolution urging the Planning Department and Office of Community Investment and Infrastructure with the partnership of additional agencies, to undertake a full assessment of the Mission Bay Project and draft a Community Realm Plan by 2022.",Aye,Board of Supervisors,200770
8205,7/21/2020,"Resolution opposing India’s exclusionary National Register of Citizens and Citizenship Amendment Act and reaffirming San Francisco as a welcoming city, expressing the City and County of San Francisco’s Board of Supervisors’ solidarity with San Francisco’s South Asian community regardless of religion and caste.",Aye,Board of Supervisors,200771
